DATE,DVV,CC
2014-03-19,0.1471923203679958,0.9488409590132506
2014-03-20,-0.013184281365341855,0.9655414104013265
2014-03-21,0.02443369420812925,0.9641116229859941
2014-03-22,-0.02300980515244251,0.9666377351194358
2014-03-23,-0.010134332996947536,0.9675800864003059
2014-03-24,0.001118346896459166,0.9694567091261603
2014-03-25,-0.010544446084602031,0.9712292950201545
2014-03-26,-0.01922565033859643,0.9711660544199253
2014-03-27,-0.023956061263205142,0.9717344348798534
2014-03-28,-0.007088105967402625,0.9701749329399316
2014-03-29,-0.0027687756192020796,0.9695578869747188
2014-03-30,-0.0189893479463007,0.9723976383802675
2014-03-31,-0.018820455702156496,0.9754031221720965
2014-04-01,-0.016225451936866267,0.9753127612909825
2014-04-02,-0.01402391779981891,0.9748392854791572
2014-04-03,-0.012169920323018548,0.9747327842571094
2014-04-04,-0.016258470316392874,0.9765774465180382
2014-04-05,-0.019989344681248276,0.9788904231939267
2014-04-06,-0.018451030628499305,0.9804866868200934
2014-04-07,-0.017712324867558606,0.9822563706681915
2014-04-08,-0.015878237696330927,0.9817471320504289
2014-04-09,-0.013629615029985767,0.9812428883260718
2014-04-10,-0.014250537517917286,0.9819922850109185
2014-04-11,-0.01462499006623396,0.9822317468166946
2014-04-12,-0.017665530140515622,0.9832936816884278
2014-04-13,-0.020980120913047785,0.9844409802153904
2014-04-14,-0.024119749695728387,0.9855246233337538
2014-04-15,-0.02082694865564972,0.9854305998976461
2014-04-16,-0.016867048777446648,0.9846419870769609
2014-04-17,-0.018305697480159415,0.9849564701732978
2014-04-18,-0.02196919467389202,0.9852353865603969
2014-04-19,-0.02836151534097668,0.9855112013409199
2014-04-20,-0.03599365027133579,0.9858389697125196
2014-04-21,-0.04167257787545652,0.9862195130946575
2014-04-22,-0.04496500763182818,0.9864563750802323
2014-04-23,-0.04340944547140362,0.986177809166209
2014-04-24,-0.047461284760894035,0.9864327662210896
2014-04-25,-0.04778602575551622,0.9866711149845158
2014-04-26,-0.0465344780482855,0.9865824736106841
2014-04-27,-0.04925269704236296,0.9869517494729851
2014-04-28,-0.05048899677469553,0.98730813437425
2014-04-29,-0.054376605317984536,0.9874191570592951
2014-04-30,-0.060158325716128364,0.9876570176065693
2014-05-01,-0.06596146490678492,0.987834104199807
2014-05-02,-0.06566822225845821,0.9879610999489279
2014-05-03,-0.07414646027359761,0.9883137056774418
2014-05-04,-0.07653898514654993,0.9885090861371578
2014-05-05,-0.07769837701010054,0.9886975872490084
2014-05-06,-0.07028893466624637,0.9884321845547164
2014-05-07,-0.0683853623076348,0.9883425605923037
2014-05-08,-0.06640146485830485,0.9884146208474983
2014-05-09,-0.06715069330581518,0.9884857471969677
2014-05-10,-0.06553753170150657,0.9887691951279968
2014-05-11,-0.06428348476350935,0.9887508284389744
2014-05-12,-0.06488457122958918,0.9887514623942812
2014-05-13,-0.06238318640155024,0.9885770213368666
2014-05-14,-0.059307494140523116,0.9883422541868276
2014-05-15,-0.05830250638536753,0.9882172564274263
2014-05-16,-0.055974089357296794,0.9880395638062793
2014-05-17,-0.05554336614927887,0.9882046137700824
2014-05-18,-0.05440851388630852,0.9883302213429981
2014-05-19,-0.054860332939974804,0.9884502943153345
2014-05-20,-0.053503604249877844,0.9886354355579787
2014-05-21,-0.052426035862738744,0.9887023551915688
2014-05-22,-0.05006513701548343,0.9887134464551297
2014-05-23,-0.04911716420028327,0.9887770478545762
2014-05-24,-0.049292857311789805,0.9887744408671334
2014-05-25,-0.05085651121722873,0.9888417216378315
2014-05-26,-0.053186893074825915,0.9889913067567689
2014-05-27,-0.05478742604356278,0.9891110605713641
2014-05-28,-0.05585550574799267,0.9891750992736842
2014-05-29,-0.05564694259401395,0.9891930255231354
2014-05-30,-0.05399613183387874,0.9891541022807865
2014-05-31,-0.05192388924972742,0.9890423335827815
2014-06-01,-0.05204172822747953,0.9891353499473354
2014-06-02,-0.053072562391121354,0.9892237154141318
2014-06-03,-0.05220968563530631,0.9892029113684505
2014-06-04,-0.050011773004094984,0.9891530328788892
2014-06-05,-0.04807403645333572,0.9891180929849502
2014-06-06,-0.046251138197801404,0.989113920194397
2014-06-07,-0.04516358586656162,0.9891290043577164
2014-06-08,-0.04511282531000069,0.9891514996730398
2014-06-09,-0.04704343613759544,0.9893710418167672
2014-06-10,-0.04824360688288038,0.9895091677716387
2014-06-11,-0.04764289662617804,0.989411244493165
2014-06-12,-0.046089823444615596,0.9892908874359365
2014-06-13,-0.046989221546176504,0.9893108331047419
2014-06-14,-0.04783590646333385,0.9892921133653048
2014-06-15,-0.05172166327018026,0.9894515641705962
2014-06-16,-0.05280942645643169,0.98961568165773
2014-06-17,-0.055178930601501905,0.9898456127664651
2014-06-18,-0.05312671131259015,0.9898290129605061
2014-06-19,-0.054251217428290775,0.9899353393017313
2014-06-20,-0.04942759887316032,0.9899996254578854
2014-06-21,-0.052273413973244136,0.9901936659724717
2014-06-22,-0.04804301095584148,0.9902827005727175
2014-06-23,-0.046214450481571155,0.9904025221954755
2014-06-24,-0.042497299418690994,0.9905422839839589
2014-06-25,-0.040083693300964236,0.9906006149610326
2014-06-26,-0.03923582536187095,0.9907609356518621
2014-06-27,-0.04166467633859208,0.9908726722055572
2014-06-28,-0.04187766059346664,0.9909468525998741
2014-06-29,-0.04075958346608114,0.9908782010501022
2014-06-30,-0.04331763598369852,0.9910408238647961
2014-07-01,-0.04182103141145749,0.9911077992091868
2014-07-02,-0.04214532652019536,0.9911201677823409
2014-07-03,-0.03853136981412246,0.9910834810912255
