DATE,DVV,CC
2004-11-18,-0.07362453604593949,0.8168772490419685
2004-11-19,-0.09643204172510426,0.8113594972264899
2004-11-23,-0.08388944579400781,0.830863042901012
2004-11-24,-0.08901916971161089,0.8272609214064375
2004-11-25,-0.07690701219298077,0.8203422928947565
2004-11-26,-0.06488763127931417,0.8079565468561188
2004-11-27,-0.060994356794651254,0.8014927953124206
2004-11-28,-0.05899279736301048,0.801749103227994
2004-11-29,-0.06139686901798683,0.7982260801747959
2004-12-01,-0.08279348817961858,0.8118789973725067
2004-12-02,-0.0813919259219244,0.8184980859124086
2004-12-03,-0.0848043790127708,0.816278395465258
2004-12-04,-0.0929051406591207,0.820675518943429
2004-12-13,-0.08847334045897148,0.8198164835432163
2004-12-14,-0.08340057633872178,0.8169575639261963
2004-12-15,-0.08571374728749384,0.8151343237433728
2004-12-16,-0.08323348476647266,0.8162702687288367
2004-12-17,-0.0829561242803858,0.8225183570461989
2004-12-18,-0.06617132942224717,0.8204811531068031
2004-12-19,-0.06857370092673898,0.8243197677785792
2004-12-20,-0.07368768543811903,0.8218797645157334
2005-01-06,-0.07674558120165784,0.8262563787056085
2005-01-08,-0.07001180868113324,0.8225861920221831
2005-01-09,-0.0644640499940775,0.8188918849364899
2005-01-10,-0.07740962747008741,0.8168620162256989
2005-01-11,-0.07323352513297897,0.8150366851826593
2005-01-12,-0.05544183852844207,0.8133294429277671
2005-01-13,-0.05827403921914619,0.8114868566428339
2005-01-14,-0.06338435008451206,0.8094769766238311
2005-01-15,-0.06739505552459012,0.8073182025905793
2005-01-16,-0.07254376629418481,0.8050039572244124
2005-01-17,-0.06673947697403171,0.8064195363161365
2005-01-18,-0.0644652088013669,0.8078022026106643
2005-01-19,-0.06096408361685987,0.8094648682548942
2005-01-20,-0.06036990061074497,0.8106353831790921
2005-01-21,-0.061394803678215655,0.8123453511765265
2005-01-22,-0.07831786111483141,0.8126933853825422
2005-01-23,-0.08054856809894549,0.8131484718661559
2005-01-24,-0.08050466118613438,0.811889736724229
2005-01-25,-0.0789531823275492,0.8127248030479357
2005-01-26,-0.07812523369299319,0.8118581914520616
2005-01-27,-0.07822806614197732,0.8107283351988467
2005-01-28,-0.07823128539475759,0.8096641192775417
2005-01-29,-0.07533106849087919,0.8095485501649294
2005-01-30,-0.07454527394046043,0.8102426504694626
2005-01-31,-0.07222085286226748,0.8100700566263246
2005-02-01,-0.07098292033161946,0.8104797861809065
2005-02-02,-0.07038425945868637,0.810821180215121
2005-02-04,-0.07054307165559362,0.8125450737038407
2005-02-05,-0.06928740790251038,0.8134132306334967
2005-02-06,-0.06837298516119725,0.815755930227966
2005-02-07,-0.06936359498221079,0.8150303414089293
2005-02-08,-0.06891900201867017,0.8142619427428084
2005-02-09,-0.06765508748744146,0.8145476929805584
2005-02-10,-0.06866729902214987,0.8137880442032209
2005-02-11,-0.06653409856067312,0.813143828091671
2005-02-12,-0.06510284688260717,0.811528868623689
2005-02-13,-0.06398663208819894,0.8095166469367356
2005-02-14,-0.06368777442679341,0.8088919592045731
2005-02-15,-0.06372268872850523,0.8083241526537744
2005-02-16,-0.06240686122656361,0.8074672950486328
2005-02-17,-0.05704013936691601,0.8050929457007471
2005-02-18,-0.05689919013150482,0.8054657774579949
2005-02-19,-0.05605576331941035,0.8049040960372384
2005-02-20,-0.05659702725382203,0.8043385679006082
2005-02-21,-0.055810694653580246,0.8038131143863706
2005-02-22,-0.04103693550336106,0.8034157601968857
2005-02-23,-0.04064921644817313,0.8034021139350576
2005-02-24,-0.041250609218435,0.8070085509016524
2005-02-25,-0.04182263414056764,0.8181776372313707
2005-02-26,-0.030046889144650292,0.8185447045487637
2005-02-27,-0.02940500603514936,0.8197041403129698
2005-02-28,-0.029244257747918917,0.8206966778637501
2005-03-01,-0.02960209959028567,0.8209887075629447
2005-03-02,-0.02932384251131464,0.8178295918272005
2005-03-03,-0.02831490777356953,0.8186246931035608
2005-03-04,-0.02668764341682136,0.8190512533141131
2005-03-05,-0.026449966434390116,0.8201089374417276
2005-03-06,-0.0263921260230005,0.821363933336751
2005-03-07,-0.02688032713434255,0.8225330004751014
2005-03-08,-0.02645308106899216,0.8239960594201676
2005-03-09,-0.027023550809274734,0.8260650059320875
2005-03-10,-0.0023796217275831545,0.8269308366909552
2005-03-11,-0.0030054046774604043,0.8275084424253031
2005-03-12,-0.002525703326672306,0.828503557915596
2005-03-13,-0.0025632623899042566,0.829242919089716
2005-03-14,-0.002725491073584229,0.8309589079806255
2005-03-15,-0.002509346316565132,0.8322234655871598
2005-03-16,-0.0026432298036624885,0.833645068970018
2005-03-17,-0.0031681533694261706,0.8374271500214405
2005-03-18,-0.027625976342125224,0.8366569690325065
2005-03-19,-0.027640659160765295,0.8367941971229809
2005-03-20,-0.027796257879983265,0.8416696166051667
2005-03-21,-0.03073484630899248,0.8493393677975636
2005-03-22,-0.0310902709524433,0.8537558459256086
2005-03-23,-0.03095509011131186,0.854780244014792
2005-03-24,-0.031084607143878028,0.8561837082472218
2005-03-25,-0.032018421878003814,0.8564720485635269
2005-03-26,-0.032187387942580095,0.8579832043579038
2005-03-27,-0.03232263322493552,0.8628777094629142
2005-03-28,-0.03260990419040534,0.8665436167798543
2005-03-29,-0.032747671739862476,0.8670349991613155
2005-03-30,-0.033044473073814085,0.8682143980213964
2005-03-31,-0.0338416439183197,0.8696248388197895
2005-04-01,-0.03411332814194629,0.8706089348800975
2005-04-02,-0.03459690571445415,0.8734852398425286
2005-04-03,-0.034682201246421386,0.8756046156963369
