DATE,DVV,CC
2002-11-03,-0.3635525491168255,0.9260416573891148
2002-11-04,-0.5705642339001695,0.9186867956337349
2003-09-25,-0.15347731630097375,0.9393678158291833
2003-09-26,-0.10764444932880875,0.9440960032542298
2003-10-18,-0.17149830677653305,0.9519193937428079
2003-10-19,-0.22927447552144994,0.9534711607753106
2003-10-20,-0.25271447654676843,0.9546852311650514
2003-10-21,-0.26631726568935565,0.9551992992700227
2003-10-22,-0.2709031064417654,0.9542609215708167
2003-10-23,-0.25605700967206485,0.9541606392889184
2003-10-24,-0.2583211115011976,0.9536065997185079
2003-10-25,-0.2676407789076208,0.9544520691844744
2003-10-26,-0.2814562563320865,0.9553183540952687
2003-12-21,-0.26380125403926663,0.957530856475403
2003-12-22,-0.2400223051030799,0.9592026131031116
2003-12-23,-0.21973267455344192,0.9605651153331999
2003-12-24,-0.21087939478868145,0.9611332084170777
2003-12-25,-0.21343925949040377,0.9597249891895415
2003-12-26,-0.21136601708273833,0.9591683234964992
2003-12-27,-0.20245689865448988,0.9590558522405133
2003-12-28,-0.20417169359028167,0.9589480799172276
2003-12-29,-0.20022221475031912,0.9587007381639525
2003-12-30,-0.2025063056845041,0.9580718539046249
2003-12-31,-0.19098720121484009,0.9573660455742443
2004-07-14,-0.27243422223939695,0.8776531235716424
2004-07-15,-0.1946042122954199,0.8370493125191181
2004-07-25,-0.19913663054422617,0.910727761985725
2004-07-26,-0.20856602524705886,0.9113175570651525
2004-09-05,-0.2164109055475143,0.929499728094234
2004-09-06,-0.20881567015979458,0.9409132062459339
2004-09-10,-0.1993095802003957,0.9442099287928961
2004-09-11,-0.18643586890583677,0.9474429495965774
2004-09-12,-0.19777926066461235,0.9535699491181572
2004-09-13,-0.20065669432130523,0.9540689377207712
2004-09-14,-0.20236072365193852,0.952872496550184
2004-09-15,-0.20622297758620856,0.952194135519693
2004-09-16,-0.2089956660693515,0.951674339919588
2004-09-17,-0.2076348160184811,0.9493629124903344
2004-09-18,-0.20701720666754664,0.9499888216388447
2004-09-19,-0.22777783743533717,0.9524782722734854
2004-09-20,-0.22627376529569368,0.9549724459797849
2004-09-21,-0.2220033152436075,0.9563293491028667
2004-09-22,-0.21743436916464023,0.9572062054814076
2004-09-23,-0.21534719867646845,0.95826542550858
2004-09-24,-0.21009193888908834,0.9585960504920379
2004-09-25,-0.21424891314620173,0.9595307643061831
2004-09-26,-0.2178128522235378,0.9607763070511036
2004-09-27,-0.22172030661867465,0.9610083348945015
2004-09-28,-0.2221876887826472,0.960928444714877
2004-09-29,-0.22115145329628302,0.9608533042258061
2004-09-30,-0.2198922776695096,0.9606647895857754
2004-10-01,-0.22115969774893673,0.9604545212279979
2004-10-02,-0.22004730429135336,0.9609075275057444
2004-10-03,-0.2169415185978206,0.9621288344722738
2004-10-04,-0.21540601509529078,0.9625931527307399
2004-10-05,-0.2149913255626683,0.9626938305726358
2004-10-06,-0.21241066368385933,0.9626509351343905
2004-10-07,-0.20599875234573825,0.962369382368112
2004-10-08,-0.20180387859688567,0.962219598223289
2004-10-09,-0.19883379449130634,0.9621574012494939
2004-10-10,-0.19605400528458944,0.9626124898445302
2004-10-11,-0.19050896426217107,0.9624219142593756
2004-10-12,-0.1858504810487826,0.9626752866364607
2004-10-13,-0.18509302682649206,0.9627372172056267
2004-10-14,-0.18284143145368892,0.9622776169528702
2004-10-15,-0.17576244891979187,0.9617248652093863
2004-10-16,-0.17366338756403116,0.9613881645182976
2004-10-17,-0.16398432676756858,0.9616719719376442
2004-10-18,-0.15621925982365067,0.9615654219997017
2004-10-19,-0.15620078425096912,0.9612996076085834
2004-10-20,-0.1543191597592573,0.9614703804111606
2004-10-21,-0.1509609426798634,0.9615494953172611
2004-10-22,-0.14206777639312412,0.9614729692601758
2004-10-23,-0.13241719988300113,0.9607416097593956
2004-10-24,-0.12654642041367364,0.9613912366978837
2004-10-25,-0.1235478147482075,0.9614554461334467
2004-10-26,-0.12241888158733977,0.9615010520460233
2004-10-27,-0.12214268725042335,0.9616148559871405
2004-10-28,-0.12133644428521097,0.9615684147660878
2004-10-29,-0.1191996182686247,0.9614557813707668
2004-10-30,-0.11838207362809391,0.9614693468960939
2004-10-31,-0.11261056584633926,0.9618442942703942
2004-11-01,-0.11031262075403464,0.9617979842458106
2004-11-02,-0.10650790718139642,0.9616583125032606
2004-11-03,-0.10589015729800264,0.9614820295856095
2004-11-04,-0.10731642813300872,0.9614772437879905
2004-11-05,-0.104795248683916,0.9614354028743288
2004-11-06,-0.10097975152379723,0.9615220902900663
2004-11-08,-0.09861891012585602,0.9616643675267641
2004-11-09,-0.0975151499570234,0.9618951735803931
2004-11-10,-0.09713051512181196,0.9622099932140253
2004-11-11,-0.09653286751953537,0.962447422867057
2004-11-12,-0.09393853002554267,0.9626606053865343
2004-11-13,-0.09306613154263398,0.9631389355898231
2004-11-14,-0.09273122633279583,0.9638008387020495
2004-11-15,-0.09167862190122877,0.964057277350153
2004-11-16,-0.08993115887890255,0.9641803769393914
2004-11-17,-0.0885245606620867,0.964381380754585
2004-11-18,-0.08989542677634597,0.9645860274604784
2004-11-19,-0.0895123006638118,0.9647576733559459
2004-11-20,-0.08993612393025258,0.9647926086154532
2004-11-21,-0.0881390733783448,0.965338900332662
2004-11-22,-0.08576891817856354,0.9655538211492735
2004-11-23,-0.08419080498687795,0.9656037637153799
2004-11-24,-0.08026713365364438,0.965570426906274
2004-11-25,-0.0798226063482868,0.9657530523641024
2004-11-26,-0.0792156334818056,0.9660128780623793
