DATE,DVV,CC
2000-09-14,-0.48031128112004307,0.886732298682704
2000-09-15,-0.24209941447224598,0.898128578393619
2000-09-16,-0.07849464043291984,0.9101137887833173
2000-09-17,-0.2575261661336316,0.9195310762288965
2000-09-18,-0.21973281004801867,0.9237930197020244
2000-09-19,-0.12111707434116296,0.9270613114501137
2000-09-20,-0.08728067733320972,0.9258546865666799
2000-09-21,-0.17581479593717964,0.9251804923955538
2000-09-22,-0.19385287838542428,0.9182655439026356
2000-09-23,-0.16584617806234805,0.9236777203924531
2000-09-24,-0.1582934331188918,0.9275311357954457
2000-09-25,-0.14633360819296637,0.9303279636301152
2000-09-26,-0.13297084335156864,0.9327418609690089
2000-09-27,-0.1267617585268762,0.9330562070850248
2000-09-28,-0.11904928623806466,0.9328438078193978
2000-09-29,-0.1019711906201939,0.9313837916718403
2000-09-30,-0.09842757736080639,0.9316155991673533
2000-10-01,-0.09439756670339378,0.9320607060536505
2000-10-02,-0.09106607765342603,0.9321778611137369
2000-10-03,-0.0973249812563625,0.9310253379426615
2000-10-04,-0.0887598320886991,0.9288760698246398
2000-10-05,-0.08683575421907484,0.9264556419652703
2000-10-06,-0.08641882324758464,0.9247608565180321
2000-10-07,-0.07352665556515506,0.9240611150778684
2000-10-08,-0.060490791999991717,0.9251364754500377
2000-10-09,-0.06501849346759739,0.9257807721450577
2000-10-10,-0.07910653677003449,0.9305018867766732
2000-10-11,-0.0664502530060927,0.9301511896341341
2000-10-12,-0.057580421604055125,0.9286089111144696
2000-10-13,-0.030031878963384998,0.9285126085152616
2000-10-14,-0.02589187370277471,0.9287414668028188
2000-10-15,-0.018198258233390448,0.9290459260116835
2000-10-16,-0.01609901549486003,0.9291966930787399
2000-10-17,-0.011094979429354114,0.9285114935376892
2000-10-18,-0.005954222352334528,0.9276867722470388
2000-10-19,0.01910402842802697,0.9264526650500298
2000-10-20,0.025122668321505705,0.9250853807827337
2000-10-21,0.02571999101590768,0.9256693280609983
2000-10-22,0.01890459856768454,0.9286754893575442
2000-10-23,0.024488550214656003,0.9276202880268476
2000-10-24,0.030049621611674522,0.9265033624509956
2000-10-25,0.028790735192494487,0.9258990078490896
2000-10-26,0.03013890255258971,0.9264025141476306
2000-10-27,0.05446026338441861,0.9285009027580716
2000-10-28,0.052767018314384656,0.9304643129401733
2000-10-29,0.04716062696171222,0.933965125429942
2000-10-30,0.04815162464612105,0.9338279009102771
2000-10-31,0.06791692129489008,0.9345245936151287
2000-11-01,0.07456804322603654,0.9340757945480322
2000-11-02,0.08227240889816478,0.9332712145789211
2000-11-03,0.08866391820683653,0.9329594853423683
2000-11-04,0.09290268033812413,0.9325036989710542
2000-11-05,0.08937427276919178,0.9344958128438334
2000-11-06,0.08344842919283471,0.9359218901662083
2000-11-07,0.08144252778104984,0.9364993705960677
2000-11-08,0.08437800753662121,0.9363940937504446
2000-11-09,0.08296694483705506,0.9378564636732708
2000-11-10,0.09060603764811866,0.9377703155586937
2000-11-11,0.09450257964062234,0.9384989935661928
2000-11-12,0.09638478258379479,0.9387834974086906
2000-11-13,0.09812091053859937,0.938759249575469
2000-11-14,0.10084296960044048,0.9388890017899404
2000-11-15,0.1024492646930529,0.9391642526204589
2000-11-16,0.10522078731393464,0.9388865393864565
2000-11-17,0.10752211713444305,0.9382299224383145
2000-11-18,0.11178451985855946,0.9374776446145119
2000-11-19,0.11730589776689042,0.9365594205127803
2000-11-20,0.12001217516156794,0.9357546986353882
2000-11-21,0.1219860814331408,0.9347732103915751
2000-11-22,0.11948933454961977,0.9346752250466536
2000-11-23,0.11723883914572507,0.9356026728004891
2000-11-24,0.11660683380613739,0.9355886378846864
2000-11-25,0.11938937738578383,0.9350473725494044
2000-11-26,0.12261153916513749,0.9348230277896776
2000-11-27,0.12419769955530567,0.9349693202779731
2000-11-28,0.12615473353152246,0.9341149299543986
2000-11-29,0.12630335588847308,0.9339033976443175
2000-11-30,0.1267146162154005,0.9339078374128822
2000-12-01,0.1291281445379411,0.9333475479542473
2000-12-02,0.132320103098201,0.9321248938700537
2000-12-03,0.13655565932984098,0.9314725632634089
2000-12-04,0.14108478093255372,0.9305973062720929
2000-12-05,0.1451186725681634,0.9297864566257102
2000-12-06,0.14639513514015617,0.9292396394826421
2000-12-07,0.15162252886148453,0.9285700923703909
2000-12-08,0.15389140786935454,0.9283696812107336
2000-12-09,0.16048420367999375,0.9285580377783043
2000-12-10,0.16188833051285698,0.9285055984751336
2000-12-11,0.1639171075096077,0.9285984976319361
2000-12-12,0.16162052287820833,0.929890232875217
2000-12-13,0.17052708261743646,0.9294272953484679
2000-12-14,0.16747018487677623,0.9307043299184574
2000-12-15,0.16702069328443564,0.9311719479727655
2000-12-16,0.17318212119280132,0.9304061216750039
2000-12-17,0.18098365438918668,0.9300418216323149
2000-12-18,0.17507290416381294,0.9300102139551863
2000-12-19,0.178451813430877,0.929665478188271
2000-12-20,0.1924544698115597,0.9273510158678805
2000-12-21,0.2052152325018992,0.9233493941934308
2000-12-22,0.20640594544826635,0.9237827113847703
2000-12-23,0.21242228404660687,0.9239246509246949
2000-12-24,0.21401145610561967,0.9240269197576377
2000-12-25,0.20951313026618276,0.9250431794790271
2000-12-26,0.21031541732661108,0.9254447074033391
2000-12-27,0.21191518644594987,0.9249735338813198
2000-12-28,0.2125888279887969,0.9247501058678725
2000-12-29,0.2138643038764685,0.924043217052522
2000-12-30,0.21616879759647925,0.923197872335934
2000-12-31,0.2205964571189397,0.9226285163242339
2001-01-01,0.22585802008630074,0.9213102970552864
